ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Examples_Count,Examples_Count_Log
adan1251,Adang,,-8.18958,124.448,adan1251,,20,2.995732273553991
sawi1256,Sawila,,-8.29105,125.078,sawi1256,,4,1.3862943611198906
buna1278,Bunak,,-9.13618,125.216,buna1278,,4,1.3862943611198906
tobe1252,Tobelo,,1.0946,128.154,tobe1252,,9,2.1972245773362196
fore1270,Fore,,-6.64473,145.5065,fore1270,,4,1.3862943611198906
nucl1622,Marind,,-8.15651,140.009,nucl1622,,4,1.3862943611198906
enga1252,Enga,,-5.45619,143.685,enga1252,,1,0.0
mian1256,Mian,,-4.70881,141.523,mian1256,,2,0.6931471805599453
nucl1630,Barai,,-9.46246,147.899,nucl1630,,1,0.0
inan1242,Inanwatan,,,,inan1242,,2,0.6931471805599453
kama1365,Kamang,,-8.26897,124.792,kama1365,,51,3.9318256327243257
wers1238,Wersing,,-8.33936,124.932,wers1238,,23,3.1354942159291497
misk1235,Mískito,,15.1576,-84.2942,misk1235,,1,0.0
west2793,West Germanic,,,,west2793,,1,0.0
slov1268,Slovenian,,46.2543,14.7766,slov1268,,98,4.584967478670572
olds1249,Old Spanish,,41.5,-3.9,olds1249,,21,3.044522437723423
nort3139,North Levantine Arabic,,34.1709,36.0468,nort3139,,10,2.302585092994046
cant1236,Cantonese,,23.0118,113.2021,cant1236,,7,1.9459101490553132
uppe1398,Upper Austria Bavarian,,48.24,13.89,uppe1398,,22,3.091042453358316
macu1259,Macushi,,4.31861,-60.2209,macu1259,,5,1.6094379124341003
cent1989,Central Khmer,,12.0515,105.015,cent1989,,4,1.3862943611198906
inui1246,Inuit,,,,inui1246,,5,1.6094379124341003
niue1239,Niuean,,-19.06,-169.86,niue1239,,3,1.0986122886681098
aleu1260,Aleut,,52.1228,-174.29,aleu1260,,17,2.833213344056216
nezp1238,Nez Perce,,46.3073,-116.408,nezp1238,,6,1.791759469228055
chat1268,Chatino,,,,chat1268,,41,3.713572066704308
aika1237,Aikanã,,-12.6695,-60.5353,aika1237,,154,5.0369526024136295
hupd1244,Hup,,0.58622,-69.8359,hupd1244,,141,4.948759890378168
urub1250,Urubú-Kaapor,,-2.46455,-46.2204,urub1250,,44,3.784189633918261
mati1253,Matipuhy,,-12.0456,-53.3994,mati1253,,579,6.361302477572996
suya1243,Suyá,,-11.5178,-53.0743,suya1243,,98,4.584967478670572
guan1269,Kotiria,,1.07554,-69.5705,guan1269,,297,5.6937321388027
kwaz1243,Kwaza,,-11.6667,-61.1833,kwaz1243,,55,4.007333185232471
maru1252,Marúbo,,-6.60703,-72.4027,maru1252,,97,4.574710978503383
saku1239,Sakurabiat,,,,saku1239,,52,3.9512437185814275
suru1262,Suruí,,-11.0989,-61.2818,suru1262,,66,4.189654742026425
trum1247,Trumai,,-11.8119,-53.5717,trum1247,,51,3.9318256327243257
djin1251,Jingulu,,-17.165,133.659,djin1251,,15,2.70805020110221
warr1258,Warrwa,,-17.0965,123.971,warr1258,,2,0.6931471805599453
agua1253,Aguaruna,,-5.30044,-77.9218,agua1253,,14,2.6390573296152584
bats1242,Bats,,42.1806,45.344,bats1242,,19,2.9444389791664403
lith1251,Lithuanian,,55.1429,23.9601,lith1251,,43,3.7612001156935624
mait1250,Maithili,,26.3817,86.2211,mait1250,,4,1.3862943611198906
nucl1302,Georgian,,41.850397,43.78613,nucl1302,,7,1.9459101490553132
lite1247,Literary Hindi,,,,lite1247,,2,0.6931471805599453
copt1239,Coptic,,29.472,31.2053,copt1239,,48,3.871201010907891
olde1242,Old Egyptian,,,,olde1242,,1,0.0
late1256,Late Egyptian,,,,late1256,,4,1.3862943611198906
sahi1241,Sahidic,,,,sahi1241,,7,1.9459101490553132
lyco1237,Lycopolitan,,,,lyco1237,,19,2.9444389791664403
oldj1239,Old Japanese,,34.68333,135.8,oldj1239,,46,3.828641396489095
kxoe1243,Kxoe,,-16.59051,22.599835,kxoe1243,,16,2.772588722239781
dama1270,Damara,,,,dama1270,,6,1.791759469228055
shua1254,Shua,,-21.52,26.0238,shua1254,,5,1.6094379124341003
tsix1234,Ts'ixa,,-19.180953,23.998153,tsix1234,,8,2.0794415416798357
shek1243,Shekhawati,,27.34,75.407,shek1243,,1,0.0
maga1260,Magahi,,25.0915,85.3335,maga1260,,1,0.0
kuma1273,Kumaoni,,29.5622,80.0171,kuma1273,,5,1.6094379124341003
bhoj1244,Bhojpuri,,26.458455,84.817115,bhoj1244,,2,0.6931471805599453
tami1289,Tamil,,10.520219,78.825989,tami1289,,51,3.9318256327243257
hary1238,Haryanvi,,29.0166,76.0432,hary1238,,3,1.0986122886681098
avam1236,Avam,,,,avam1236,,21,3.044522437723423
nene1249,Tundra Nenets,,66.1775,71.0234,nene1249,,27,3.295836866004329
fore1265,Forest Enets,,69.9829,88.2121,fore1265,,22,3.091042453358316
sumi1235,Sumi Naga,,25.9996,94.4235,sumi1235,,29,3.367295829986474
khez1235,Khezha Naga,,25.7078,94.3114,khez1235,,2,0.6931471805599453
maoo1244,Mao,,,,maoo1244,,3,1.0986122886681098
esto1258,Estonian,,58.55,25.82,esto1258,,6,1.791759469228055
sout2674,South Saami,,62.8801,13.7006,sout2674,,8,2.0794415416798357
lule1254,Lule Saami,,67.2759,17.8057,lule1254,,1,0.0
skol1241,Skolt Saami,,68.8326,29.7204,skol1241,,2,0.6931471805599453
warl1254,Warlpiri,,-20.1008,131.05,warl1254,,5,1.6094379124341003
sout2959,South Slavey,,59.8794,-117.047,sout2959,,3,1.0986122886681098
nyul1248,Nyulnyulan,,,,nyul1248,,2,0.6931471805599453
urar1246,Urarina,,-4.44006,-75.4211,urar1246,,2,0.6931471805599453
shek1245,Sheko,,7.05022,35.2826,shek1245,,2,0.6931471805599453
yele1255,Yele,,-11.3796,154.127,yele1255,,1,0.0
saba1268,Sabanê,,-12.9857,-60.335,saba1268,,2,0.6931471805599453
indo1320,Indo-Iranian,,,,indo1320,,4,1.3862943611198906
ural1272,Uralic,,,,ural1272,,3,1.0986122886681098
aust1305,Austroasiatic,,,,aust1305,,1,0.0
guiq1238,Guiqiong,,30.4803,102.128,guiq1238,,2,0.6931471805599453
indo1319,Indo-European,,,,indo1319,,4,1.3862943611198906
tsez1239,Tsezic,,,,tsez1239,,10,2.302585092994046
khoe1241,Khoe,,,,khoe1241,,1,0.0
qian1264,Qiang,,,,qian1264,,2,0.6931471805599453
araw1282,Arawan,,,,araw1282,,4,1.3862943611198906
kusu1250,Kusunda,,28.33,82.6,kusu1250,,2,0.6931471805599453
timo1261,Timor-Alor-Pantar,,,,timo1261,,4,1.3862943611198906
tung1282,Tungusic,,,,tung1282,,3,1.0986122886681098
mong1329,Mongolic,,,,mong1329,,2,0.6931471805599453
barb1265,Barbacoan,,,,barb1265,,4,1.3862943611198906
ainu1252,Ainu,,,,ainu1252,,29,3.367295829986474
nivk1234,Nivkh,,,,nivk1234,,19,2.9444389791664403
alut1245,Alutor,,60.3844,165.653,alut1245,,5,1.6094379124341003
kory1246,Koryak,,63.8977,166.695,kory1246,,4,1.3862943611198906
kere1280,Kerek,,62.1777,175.07,kere1280,,3,1.0986122886681098
itel1242,West Itelmen,,56.046173,156.30704,itel1242,,7,1.9459101490553132
yupi1267,Yupik,,,,yupi1267,,17,2.833213344056216
ukra1253,Ukrainian,,49.796,29.945,ukra1253,,7,1.9459101490553132
kjac1234,Chinese Pidgin Russian,,,,kjac1234,,1,0.0
taim1252,Taimyr Pidgin Russian,,69.52,88.53,taim1252,,2,0.6931471805599453
saka1298,Saka,,,,saka1298,,2,0.6931471805599453
sogd1245,Sogdian,,39.7,66.983,sogd1245,,3,1.0986122886681098
sari1246,Sarikoli,,37.905,75.1449,sari1246,,7,1.9459101490553132
tokh1243,Tokharian B,,41.65,82.9,tokh1243,,2,0.6931471805599453
tokh1242,Tokharian A,,42.98,89.18,tokh1242,,3,1.0986122886681098
yila1234,Yilan Creole Japanese,,24.381274,121.574283,yila1234,,4,1.3862943611198906
atay1247,Atayal,,24.5209,121.388,atay1247,,3,1.0986122886681098
uraa1244,Ura,,27.466667,90.9,uraa1244,,5,1.6094379124341003
sout2954,Southern Amami-Oshima,,28.1955,129.28521,sout2954,,7,1.9459101490553132
yoro1243,Yoron,,27.0407,128.428,yoro1243,,3,1.0986122886681098
shur1243,Shuri,,26.21699,127.7224,shur1243,,11,2.3978952727983707
cent2126,Central Okinawan,,26.14854,127.7816,cent2126,,4,1.3862943611198906
miya1259,Miyako,,24.7564,125.363,miya1259,,21,3.044522437723423
hate1238,Hateruma,,24.059,123.78,hate1238,,2,0.6931471805599453
hato1238,Hatoma,,,,hato1238,,6,1.791759469228055
yona1241,Yonaguni,,24.44997,122.99075,yona1241,,4,1.3862943611198906
sona1243,Sonai,,,,sona1243,,5,1.6094379124341003
hakk1236,Hakka Chinese,,25.0,116.0,hakk1236,,19,2.9444389791664403
midd1372,Middle Korean,,37.93313,126.59918,midd1372,,3,1.0986122886681098
mong1331,Mongolian,,,,mong1331,,24,3.1780538303479458
mong1330,Mongolia Buriat,,48.7686,109.005,mong1330,,9,2.1972245773362196
midd1351,Middle Mongol,,48.72618,108.6745,midd1351,,3,1.0986122886681098
daur1238,Dagur,,48.0,124.0,daur1238,,11,2.3978952727983707
kham1281,Khamnigan Mongol,,49.0,117.0,kham1281,,4,1.3862943611198906
ordo1245,Ordos,,42.42,110.16,ordo1245,,2,0.6931471805599453
kalm1243,Oirad-Kalmyk-Darkhat,,46.566667,45.316667,kalm1243,,1,0.0
east2337,East Yugur,,38.83687,99.61725,east2337,,1,0.0
bona1250,Bonan,,35.515,102.01778,bona1250,,9,2.1972245773362196
kang1281,Kangjia,,35.043,101.254,kang1281,,7,1.9459101490553132
dong1285,Dongxiang,,35.66354,103.38952,dong1285,,12,2.4849066497880004
huzh1238,Mongghul,,36.84174,101.95904,huzh1238,,8,2.0794415416798357
minh1238,Mangghuer,,36.33736,102.80434,minh1238,,8,2.0794415416798357
oldc1244,Old Chinese,,36.12,114.32,oldc1244,,2,0.6931471805599453
dung1253,Dungan,,42.7292,76.8382,dung1253,,3,1.0986122886681098
uigh1240,Uighur,,43.88,87.38,uigh1240,,45,3.8066624897703196
wutu1241,Wutunhua,,35.269,101.957,wutu1241,,9,2.1972245773362196
tang1373,Tangwang,,35.803799,103.54273,tang1373,,3,1.0986122886681098
gang1272,Gangou,,35.55,102.43,gang1272,,2,0.6931471805599453
tibe1276,Middle Old Tibetan,,,,tibe1276,,12,2.4849066497880004
amdo1237,Amdo Tibetan,,34.5177,100.485,amdo1237,,4,1.3862943611198906
qian1263,Qiangic,,,,qian1263,,7,1.9459101490553132
baim1244,Baima,,33.1001,103.952,baim1244,,2,0.6931471805599453
even1260,Even,,70.6687,130.914,even1260,,9,2.1972245773362196
oroq1238,Oroqen,,50.6319,125.017,oroq1238,,12,2.4849066497880004
solo1263,Solon,,48.166,119.4873,solo1263,,11,2.3978952727983707
nana1257,Nanai,,48.43426,134.79726,nana1257,,6,1.791759469228055
negi1245,Negidal,,52.96584,139.20575,negi1245,,4,1.3862943611198906
udih1248,Udihe,,46.63086,135.67762,udih1248,,16,2.772588722239781
kile1243,Kilen,,47.585,132.48,kile1243,,8,2.0794415416798357
jurc1239,Jurchen,,44.412626,126.866803,jurc1239,,2,0.6931471805599453
orok1265,Orok,,49.36393,143.12819,orok1265,,9,2.1972245773362196
manc1252,Manchu,,47.31225,126.55713,manc1252,,26,3.258096538021482
sibe1252,Sibe,,,,sibe1252,,9,2.1972245773362196
bala1299,Bala,,,,bala1299,,3,1.0986122886681098
sala1264,Salar,,35.5457,102.819,sala1264,,7,1.9459101490553132
tata1255,Tatar,,55.79592,49.11577,tata1255,,25,3.2188758248682006
kaza1248,Kazakh,,51.17,71.454,kaza1248,,13,2.5649493574615367
kirg1245,Kirghiz,,42.0,74.0,kirg1245,,7,1.9459101490553132
ainu1251,Ainu (China),,39.2714,76.4209,ainu1251,,1,0.0
ilit1241,Ili Turki,,44.0089,80.4957,ilit1241,,2,0.6931471805599453
uzbe1247,Uzbek,,,,uzbe1247,,6,1.791759469228055
tuvi1240,Tuvinian,,51.7,94.36667,tuvi1240,,9,2.1972245773362196
tofa1248,Tofa,,,,tofa1248,,2,0.6931471805599453
khak1248,Khakas,,50.73933,107.16939,khak1248,,6,1.791759469228055
shor1247,Shor,,52.32607,88.4344,shor1247,,2,0.6931471805599453
nort2686,Northern Altai,,50.8998,88.0672,nort2686,,3,1.0986122886681098
chul1246,Chulym Turkic,,54.3209,89.5541,chul1246,,4,1.3862943611198906
yaku1245,Sakha,,61.69744,133.98031,yaku1245,,31,3.4339872044851463
dolg1241,Dolgan,,71.10828,94.29358,dolg1241,,3,1.0986122886681098
ngan1291,Nganasan,,73.1354,86.2106,ngan1291,,5,1.6094379124341003
enet1250,Enets,,,,enet1250,,3,1.0986122886681098
nene1251,Nenets,,,,nene1251,,14,2.6390573296152584
selk1253,Selkup,,59.9409,82.3004,selk1253,,2,0.6931471805599453
kama1351,Kamas-Koibal,,55.07,94.83,kama1351,,3,1.0986122886681098
kett1243,Ket,,63.7551,87.5466,kett1243,,10,2.302585092994046
yugh1239,Yugh,,60.8778,89.7479,yugh1239,,4,1.3862943611198906
kott1239,Kott-Assan,,55.0,94.0,kott1239,,1,0.0
kiow1264,Kiowa Apache,,34.9077,-98.2461,kiow1264,,2,0.6931471805599453
eyak1241,Eyak,,60.4232,-144.762,eyak1241,,2,0.6931471805599453
tlin1245,Tlingit,,59.4447,-135.29,tlin1245,,2,0.6931471805599453
nava1243,Navajo,,36.33,-109.38,nava1243,,1,0.0
yuka1259,Yukaghir,,,,yuka1259,,22,3.091042453358316
malt1254,Maltese,,35.8884,14.4508,malt1254,,86,4.454347296253507
coro1247,Corongo Ancash Quechua,,-8.57647,-77.9864,coro1247,,1,0.0
czec1258,Czech,,49.873398,15.10437,czec1258,,220,5.393627546352362
germ1287,Germanic,,,,germ1287,,35,3.5553480614894135
mace1250,Macedonian,,41.5957,21.7932,mace1250,,38,3.6375861597263857
chur1257,Church Slavic,,43.7171,22.8442,chur1257,,13,2.5649493574615367
stan1289,Catalan,,41.453,1.569,stan1289,,69,4.23410650459726
abar1239,Abar,,,,abar1239,,1,0.0
ngwo1241,Ngwo,,6.17739,9.84369,ngwo1241,,4,1.3862943611198906
resh1242,Reshe,,10.77046,4.62395,resh1242,,1,0.0
bali1278,Balinese,,-8.35714,115.075,bali1278,,46,3.828641396489095
taki1251,Takivatan,,,,taki1251,,6,1.791759469228055
bunu1267,Bunun,,23.4116,121.025,bunu1267,,20,2.995732273553991
stan1306,Standard Malay,,3.08896,101.699,stan1306,,11,2.3978952727983707
toto1304,Totoli,,1.14995,120.875,toto1304,,2,0.6931471805599453
waim1252,Waima'a,,-8.53416,126.317,waim1252,,8,2.0794415416798357
sund1252,Sundanese,,-6.89708,107.106,sund1252,,1,0.0
kula1284,Kulawi,,,,kula1284,,1,0.0
bala1315,Balantak,,-0.86809,123.289,bala1315,,3,1.0986122886681098
mara1404,Maranao,,7.79414,124.175,mara1404,,2,0.6931471805599453
mala1479,Central Malay,,1.85856,103.0,mala1479,,45,3.8066624897703196
sumb1241,Sumbawa,,-8.71919,117.472,sumb1241,,48,3.871201010907891
bima1247,Bima,,-8.57376,118.445,bima1247,,2,0.6931471805599453
vera1241,Vera'a,,-13.892528,167.428701,vera1241,,35,3.5553480614894135
motl1237,Mwotlap,,-13.655015,167.706277,motl1237,,4,1.3862943611198906
bisl1239,Bislama,,-15.4,166.89,bisl1239,,4,1.3862943611198906
taro1264,Seediq,,23.9032,121.358,taro1264,,50,3.912023005428146
teru1237,Teruku,,,,teru1237,,4,1.3862943611198906
sira1267,Sirayaic,,22.9777,120.315,sira1267,,1,0.0
wara1294,Anta-Komnzo-Wára-Wérè-Kémä,,-8.64917,141.52,wara1294,,858,6.754604099487962
bili1250,Bilinarra,,-16.868771,130.533991,bili1250,,3,1.0986122886681098
nenn1238,Nen,,-8.62183,142.032,nenn1238,,8,2.0794415416798357
aram1253,Arammba,,-8.29593,141.445,aram1253,,4,1.3862943611198906
kunj1246,Kánchá,,-8.92289,141.424,kunj1246,,2,0.6931471805599453
kaya1319,Kayardild,,-17.0695,139.489,kaya1319,,5,1.6094379124341003
anta1254,Anta,,,,anta1254,,11,2.3978952727983707
kala1397,Kalam,,-5.25216,144.585,kala1397,,4,1.3862943611198906
ngka1235,Ngkontar Ngkolmpu,,-8.87044,140.818,ngka1235,,2,0.6931471805599453
tond1250,Tonda,,,,tond1250,,3,1.0986122886681098
nama1265,Nama,,,,nama1265,,1,0.0
suki1245,Suki,,-8.04783,141.842,suki1245,,1,0.0
woii1237,Woi,,-1.62746,135.484,woii1237,,1,0.0
alam1246,Alamblak,,-4.66307,143.316,alam1246,,3,1.0986122886681098
yima1243,Yimas,,-4.71731,143.572,yima1243,,3,1.0986122886681098
paam1238,Paama,,-16.47548,168.23693,paam1238,,2,0.6931471805599453
tuka1247,Tukang Besi,,,,tuka1247,,1,0.0
maib1239,Maybrat-Karon,,-1.3679,132.591,maib1239,,2,0.6931471805599453
otta1242,Ottawa,,44.5988,-83.226,otta1242,,4,1.3862943611198906
noct1238,Nocte Naga,,27.152,95.3903,noct1238,,4,1.3862943611198906
kaqc1270,Kaqchikel,,14.4662,-90.9881,kaqc1270,,6,1.791759469228055
lard1243,Lardil,,-16.56152,139.4343,lard1243,,6,1.791759469228055
panj1256,Eastern Panjabi,,30.0368,75.6702,panj1256,,23,3.1354942159291497
neap1235,Continental Southern Italian,,39.2288,16.4225,neap1235,,80,4.382026634673881
kurd1259,Kurdish,,,,kurd1259,,12,2.4849066497880004
arom1237,Aromanian,,40.616,21.2,arom1237,,1,0.0
mart1255,Martuthunira,,-20.9294,116.607,mart1255,,3,1.0986122886681098
kash1277,Kashmiri,,34.166825,74.330455,kash1277,,6,1.791759469228055
sout2857,Nahavaq,,-16.5116,167.477,sout2857,,6,1.791759469228055
siro1249,Siroi,,-5.52893,145.994,siro1249,,2,0.6931471805599453
cavi1250,Cavineña,,-13.3544,-66.6277,cavi1250,,5,1.6094379124341003
koro1312,Korowai,,-5.26952,140.047,koro1312,,44,3.784189633918261
aime1238,Aimele,,-6.68656,142.656,aime1238,,81,4.394449154672439
mafe1237,Mafea,,-15.4316,167.241,mafe1237,,35,3.5553480614894135
hmon1333,Hmong Daw,,21.5461,103.164,hmon1333,,90,4.499809670330265
maee1241,Tirax,,-15.9914,167.288,maee1241,,2,0.6931471805599453
sunw1242,Sunwar,,27.5201,86.2476,sunw1242,,2,0.6931471805599453
wamb1259,Wambon,,-5.44334,140.48,wamb1259,,6,1.791759469228055
balu1257,Paluai,,-2.5604,147.282,balu1257,,3,1.0986122886681098
sauk1252,Ma Manda,,-6.31958,146.759,sauk1252,,5,1.6094379124341003
onoo1246,Ono,,-6.19223,147.579,onoo1246,,2,0.6931471805599453
timb1251,Timbe,,-6.06875,147.057,timb1251,,2,0.6931471805599453
dido1241,Tsez,,42.2646,45.8096,dido1241,,32,3.4657359027997265
tari1256,Tariana,,0.440205,-68.9042,tari1256,,3,1.0986122886681098
yong1280,Yonggom,,-6.42956,141.213,yong1280,,2,0.6931471805599453
koko1269,Kokota,,-8.16481,159.191,koko1269,,2,0.6931471805599453
muru1274,Murui Huitoto,,-1.13669,-73.8331,muru1274,,3,1.0986122886681098
mach1267,Machiguenga,,-12.1291,-72.5017,mach1267,,16,2.772588722239781
head1238,Nungon,,,,head1238,,1,0.0
hunz1247,Hunzib,,42.0808,46.1369,hunz1247,,22,3.091042453358316
hinu1240,Hinuq,,42.4502,45.8064,hinu1240,,15,2.70805020110221
khva1239,Khwarshi-Inkhoqwari,,42.2743,45.9977,khva1239,,17,2.833213344056216
bezh1248,Bezhta,,42.1206,46.0332,bezh1248,,3,1.0986122886681098
agul1244,Agul,,,,agul1244,,2,0.6931471805599453
mand1473,Mandobo,,,,mand1473,,3,1.0986122886681098
siee1239,Sie,,-18.8181,169.166,siee1239,,3,1.0986122886681098
isth1244,Isthmus Zapotec,,16.4548,-94.8444,isth1244,,443,6.093569770045136
karb1241,Hills Karbi,,25.7317,93.0462,karb1241,,1,0.0
coos1249,Hanis,,43.4413,-124.16,coos1249,,1,0.0
waya1269,Wayana,,2.77537,-54.4429,waya1269,,1,0.0
gali1262,Galibi Carib,,5.83772,-56.8323,gali1262,,1,0.0
utoa1244,Uto-Aztecan,,,,utoa1244,,1,0.0
viet1252,Vietnamese,,20.681188,105.774071,viet1252,,2,0.6931471805599453
mapu1245,Mapudungun,,-38.7392,-71.277,mapu1245,,3,1.0986122886681098
nucl1328,Wambaya,,,,nucl1328,,2,0.6931471805599453
amel1241,Amele,,-5.29126,145.687,amel1241,,3,1.0986122886681098
olde1238,Old English (ca. 450-1100),,51.06,-1.31,olde1238,,8,2.0794415416798357
mayo1261,Mayogo,,2.79827,27.8282,mayo1261,,1,0.0
toab1237,To'abaita,,-8.39233,160.619,toab1237,,1,0.0
jams1239,Jamsay Dogon,,14.1794,-2.57999,jams1239,,3,1.0986122886681098
lezg1247,Lezgian,,41.5157,47.8951,lezg1247,,3,1.0986122886681098
yagu1244,Yagua,,-3.42913,-72.2186,yagu1244,,6,1.791759469228055
nupe1254,Nupe-Nupe-Tako,,9.18404,5.40031,nupe1254,,1,0.0
sino1245,Sino-Tibetan,,,,sino1245,,2,0.6931471805599453
yace1238,Yace,,6.84259,8.84077,yace1238,,1,0.0
nuuu1241,Ghaap-Kalahari,,-29.7054,19.0841,nuuu1241,,5,1.6094379124341003
lukp1238,Lukpa,,9.51949,1.66954,lukp1238,,6,1.791759469228055
iraq1241,Iraqw,,-4.19948,35.2939,iraq1241,,2,0.6931471805599453
cent2050,Central Kanuri,,11.8,13.13,cent2050,,10,2.302585092994046
utee1244,Ute,,38.0,-109.0,utee1244,,4,1.3862943611198906
loni1238,Loniu,,-2.06124,147.35,loni1238,,5,1.6094379124341003
taik1252,Tai-Kana,,,,taik1252,,1,0.0
kwom1262,Kwoma,,-4.08721,142.664,kwom1262,,1,0.0
donn1239,Donno So Dogon,,14.34019,-3.51468,donn1239,,3,1.0986122886681098
wann1242,Wan,,7.88773,-5.82092,wann1242,,1,0.0
awtu1239,Awtuw,,-3.53129,141.928,awtu1239,,2,0.6931471805599453
mamm1241,Mam,,14.8034,-91.7231,mamm1241,,3,1.0986122886681098
tama1365,Tamasheq,,14.2038,-2.41269,tama1365,,1,0.0
lolo1267,Loloish,,,,lolo1267,,4,1.3862943611198906
ingu1240,Ingush,,43.11,45.03,ingu1240,,6,1.791759469228055
chum1261,Chumburung,,8.15211,-0.2755,chum1261,,4,1.3862943611198906
lele1264,Lelemi,,7.34549,0.50746,lele1264,,1,0.0
uduk1239,Uduk,,9.16012,34.2293,uduk1239,,40,3.6888794541139363
valm1241,Walman,,-3.24963,142.499,valm1241,,63,4.143134726391533
torr1259,Aro,,-3.45292,142.622,torr1259,,3,1.0986122886681098
hali1245,Coastal Marind,,,,hali1245,,15,2.70805020110221
sepi1257,Sepik,,,,sepi1257,,5,1.6094379124341003
mekk1240,Mek,,,,mekk1240,,10,2.302585092994046
roto1249,Rotokas,,-5.94339,155.154,roto1249,,5,1.6094379124341003
burm1264,Burmeso,,-2.47582,138.203,burm1264,,3,1.0986122886681098
nort2933,North Bougainville,,,,nort2933,,2,0.6931471805599453
usho1238,Ushojo,,35.1584,72.643,usho1238,,4,1.3862943611198906
khow1242,Khowar,,36.0,72.0,khow1242,,4,1.3862943611198906
dame1241,Dameli,,35.299,71.6806,dame1241,,3,1.0986122886681098
indu1241,Indus Kohistani,,35.3389,73.0154,indu1241,,2,0.6931471805599453
kala1373,Gawri,,35.5303,72.5738,kala1373,,3,1.0986122886681098
bate1261,Bateri,,34.9582,72.92674,bate1261,,2,0.6931471805599453
gawa1247,Gawar-Bati,,35.1982,71.5428,gawa1247,,3,1.0986122886681098
kala1372,Chitral Kalasha,,35.6415,71.6657,kala1372,,1,0.0
kohi1248,Kohistani Shina,,35.1741,73.3207,kohi1248,,4,1.3862943611198906
buru1296,Burushaski,,36.2161,74.8236,buru1296,,3,1.0986122886681098
chir1284,Chirag,,41.869481,47.41111,chir1284,,2,0.6931471805599453
mege1234,Megeb,,,,mege1234,,215,5.3706380281276624
bagv1239,Bagvalal,,42.3966,46.1041,bagv1239,,1,0.0
udii1243,Udi,,40.9,47.7236,udii1243,,3,1.0986122886681098
nafa1256,Nafara,,,,nafa1256,,26,3.258096538021482
nucl1347,Wolof,,15.2534,-15.383,nucl1347,,67,4.204692619390966
genn1243,Gen,,6.25971,1.67727,genn1243,,17,2.833213344056216
nyam1276,Nyamwezi,,-5.08559,32.94452,nyam1276,,2,0.6931471805599453
hehe1240,Hehe,,-7.71572,35.7255,hehe1240,,50,3.912023005428146
ikal1242,Ikalanga,,,,ikal1242,,64,4.1588830833596715
abee1242,Abé,,5.59682,-4.38497,abee1242,,3,1.0986122886681098
tagw1240,Tagwana Senoufo,,8.67053,-5.17372,tagw1240,,29,3.367295829986474
cuev1239,Cuevas Mixtec,,,,cuev1239,,3,1.0986122886681098
taba1266,Tabasco Chontal,,18.1713,-92.7367,taba1266,,46,3.828641396489095
nort2626,Northern Frisian,,54.6409,8.58489,nort2626,,2,0.6931471805599453
amar1273,Amarasi,,-10.21751,123.96373,amar1273,,256,5.545177444479562
kala1399,Kalaallisut,,69.3761,-52.864,kala1399,,13,2.5649493574615367
tuyu1244,Tuyuca,,0.39441,-70.043515,tuyu1244,,5,1.6094379124341003
turk1303,Turkic Khalaj,,34.42237,50.32223,turk1303,,1,0.0
chey1247,Cheyenne,,45.5321,-106.659,chey1247,,1,0.0
kima1244,Kimaragang,,6.61982,116.96,kima1244,,5,1.6094379124341003
saka1296,Jalking,,11.142643,18.139694,saka1296,,8,2.0794415416798357
tokp1240,Tok Pisin,,-9.41971,147.303,tokp1240,,5,1.6094379124341003
nort3142,North Mesopotamian Arabic,,36.2986,42.0047,nort3142,,2,0.6931471805599453
diml1238,Dimli,,38.6147,39.6388,diml1238,,1,0.0
safa1245,Safaitic,,,,safa1245,,1,0.0
aram1259,Aramaic,,,,aram1259,,2,0.6931471805599453
nubi1253,Nubi,,-0.183215,34.7552,nubi1253,,7,1.9459101490553132
bari1284,Bari,,4.19522,31.0723,bari1284,,5,1.6094379124341003
acol1236,Acoli,,3.57738,32.5147,acol1236,,2,0.6931471805599453
dink1262,Dinka,,,,dink1262,,1,0.0
luwo1239,Luwo,,7.35089,28.1378,luwo1239,,1,0.0
zand1248,Zande,,4.62047,26.7157,zand1248,,1,0.0
pidg1248,Pidgin Gulf Arabic,,,,pidg1248,,4,1.3862943611198906
berb1260,Berber,,,,berb1260,,17,2.833213344056216
bath1244,Bathari,,17.4485,53.119,bath1244,,5,1.6094379124341003
mehr1241,Mehri,,16.793,52.473,mehr1241,,4,1.3862943611198906
kaby1243,Kabyle,,36.4103,4.76137,kaby1243,,2,0.6931471805599453
tago1246,Tagoi,,12.0346,30.9306,tago1246,,1,0.0
koal1240,Koalib-Rere,,11.69648,30.47166,koal1240,,1,0.0
taji1245,Tajik,,38.8213,68.5549,taji1245,,1,0.0
assy1241,Assyrian Neo-Aramaic,,36.75,43.0,assy1241,,5,1.6094379124341003
egyp1253,Egyptian Arabic,,31.0,31.0,egyp1253,,4,1.3862943611198906
anti1246,Antioch,,,,anti1246,,2,0.6931471805599453
beja1238,Beja,,17.2436,36.6666,beja1238,,3,1.0986122886681098
sici1248,Sicilian,,37.5735,14.0414,sici1248,,5,1.6094379124341003
nabl1238,Jerusalem Domari,,,,nabl1238,,8,2.0794415416798357
midd1317,Middle English,,51.65,-1.11,midd1317,,1,0.0
mana1295,Manam,,-4.07921,145.033,mana1295,,2,0.6931471805599453
